annotation,folder,filename,source,database,size,width,height,depth,segment,object,name,pose,truncated,difficult,bndbox,xmin,ymin,xmax,ymax
,02111129,n02111129_1325,,ImageNet database,,600,778,3,,,Leonberg,Unspecified,0,0,,66,0,527,776
,02111129,n02111129_1331,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,180,129,257,304
,02111129,n02111129_1331,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,110,143,185,333
,02111129,n02111129_1380,,ImageNet database,,415,336,3,,,Leonberg,Unspecified,0,0,,20,21,397,325
,02111129,n02111129_1383,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,2,56,264,456
,02111129,n02111129_1390,,ImageNet database,,500,337,3,,,Leonberg,Unspecified,0,0,,31,32,404,284
,02111129,n02111129_1419,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,1,12,498,331
,02111129,n02111129_1429,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,116,76,417,306
,02111129,n02111129_1429,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,7,119,195,285
,02111129,n02111129_1447,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,80,54,384,306
,02111129,n02111129_1480,,ImageNet database,,300,225,3,,,Leonberg,Unspecified,0,0,,94,57,202,131
,02111129,n02111129_1482,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,130,105,415,277
,02111129,n02111129_1497,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,87,221,297,398
,02111129,n02111129_1497,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,1,217,57,315
,02111129,n02111129_1497,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,60,170,82,222
,02111129,n02111129_1501,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,90,21,428,332
,02111129,n02111129_1503,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,73,311,498
,02111129,n02111129_1546,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,90,83,304,446
,02111129,n02111129_1583,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,24,1,451,253
,02111129,n02111129_1591,,ImageNet database,,500,375,3,,,Leonberg,Unspecified,0,0,,209,138,354,342
,02111129,n02111129_164,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,5,27,451,267
,02111129,n02111129_1656,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,28,117,206,411
,02111129,n02111129_1656,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,175,111,331,407
,02111129,n02111129_1661,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,234,95,498,290
,02111129,n02111129_1661,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,0,53,193,279
,02111129,n02111129_1662,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,21,63,498,306
,02111129,n02111129_1670,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,52,65,331,450
,02111129,n02111129_1684,,ImageNet database,,350,300,3,,,Leonberg,Unspecified,0,0,,18,15,330,263
,02111129,n02111129_17,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,46,62,316,461
,02111129,n02111129_1708,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,113,125,271,219
,02111129,n02111129_1708,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,250,125,412,206
,02111129,n02111129_1724,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,151,11,438,310
,02111129,n02111129_1737,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,27,21,479,282
,02111129,n02111129_1752,,ImageNet database,,300,436,3,,,Leonberg,Unspecified,0,0,,10,33,283,409
,02111129,n02111129_1788,,ImageNet database,,600,484,3,,,Leonberg,Unspecified,0,0,,40,12,552,425
,02111129,n02111129_1799,,ImageNet database,,287,262,3,,,Leonberg,Unspecified,0,0,,24,15,263,240
,02111129,n02111129_1832,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,7,65,295,319
,02111129,n02111129_1832,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,308,0,499,307
,02111129,n02111129_1851,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,82,122,262,231
,02111129,n02111129_1851,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,240,119,410,215
,02111129,n02111129_187,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,112,93,425,304
,02111129,n02111129_188,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,243,58,398,251
,02111129,n02111129_1940,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,196,34,363,286
,02111129,n02111129_1965,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,259,36,467,298
,02111129,n02111129_1965,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,42,58,275,331
,02111129,n02111129_2012,,ImageNet database,,374,500,3,,,Leonberg,Unspecified,0,0,,1,71,343,482
,02111129,n02111129_2047,,ImageNet database,,800,678,3,,,Leonberg,Unspecified,0,0,,47,22,798,637
,02111129,n02111129_2062,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,6,47,436,262
,02111129,n02111129_2063,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,100,117,331,299
,02111129,n02111129_2063,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,31,101,115,195
,02111129,n02111129_2063,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,336,94,369,146
,02111129,n02111129_2063,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,250,121,315,155
,02111129,n02111129_207,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,261,89,499,267
,02111129,n02111129_207,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,24,72,234,251
,02111129,n02111129_2072,,ImageNet database,,450,321,3,,,Leonberg,Unspecified,0,0,,2,58,427,320
,02111129,n02111129_2088,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,159,120,427,333
,02111129,n02111129_2112,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,66,140,196,212
,02111129,n02111129_2112,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,249,125,393,224
,02111129,n02111129_2119,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,2,60,328,330
,02111129,n02111129_2119,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,266,67,469,285
,02111129,n02111129_2138,,ImageNet database,,640,482,3,,,Leonberg,Unspecified,0,0,,124,139,406,480
,02111129,n02111129_2153,,ImageNet database,,400,300,3,,,Leonberg,Unspecified,0,0,,0,24,322,298
,02111129,n02111129_2168,,ImageNet database,,512,384,3,,,Leonberg,Unspecified,0,0,,106,57,388,382
,02111129,n02111129_2191,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,186,80,480,261
,02111129,n02111129_2211,,ImageNet database,,600,827,3,,,Leonberg,Unspecified,0,0,,26,18,537,824
,02111129,n02111129_2218,,ImageNet database,,300,225,3,,,Leonberg,Unspecified,0,0,,45,20,255,216
,02111129,n02111129_2223,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,91,135,259,269
,02111129,n02111129_2235,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,61,66,274,325
,02111129,n02111129_2235,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,257,56,446,288
,02111129,n02111129_2301,,ImageNet database,,591,394,3,,,Leonberg,Unspecified,0,0,,351,181,518,331
,02111129,n02111129_2301,,ImageNet database,,591,394,3,,,Leonberg,Unspecified,0,0,,203,184,281,350
,02111129,n02111129_2330,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,2,82,331,450
,02111129,n02111129_2347,,ImageNet database,,464,661,3,,,Leonberg,Unspecified,0,0,,175,263,379,646
,02111129,n02111129_2359,,ImageNet database,,400,315,3,,,Leonberg,Unspecified,0,0,,13,3,387,309
,02111129,n02111129_237,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,255,32,430,317
,02111129,n02111129_237,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,96,37,267,313
,02111129,n02111129_2378,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,50,30,277,264
,02111129,n02111129_2384,,ImageNet database,,600,562,3,,,Leonberg,Unspecified,0,0,,0,0,540,559
,02111129,n02111129_2400,,ImageNet database,,300,245,3,,,Leonberg,Unspecified,0,0,,9,6,289,242
,02111129,n02111129_246,,ImageNet database,,334,500,3,,,Leonberg,Unspecified,0,0,,36,80,286,473
,02111129,n02111129_2476,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,34,153,254,275
,02111129,n02111129_2476,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,418,103,498,145
,02111129,n02111129_2476,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,195,81,262,138
,02111129,n02111129_2476,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,0,123,42,152
,02111129,n02111129_2520,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,60,96,318,239
,02111129,n02111129_2520,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,285,98,499,238
,02111129,n02111129_253,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,314,0,499,311
,02111129,n02111129_253,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,0,58,299,318
,02111129,n02111129_2554,,ImageNet database,,650,438,3,,,Leonberg,Unspecified,0,0,,140,146,413,418
,02111129,n02111129_2594,,ImageNet database,,450,382,3,,,Leonberg,Unspecified,0,0,,19,30,411,350
,02111129,n02111129_2617,,ImageNet database,,400,262,3,,,Leonberg,Unspecified,0,0,,28,44,293,237
,02111129,n02111129_2620,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,139,30,444,332
,02111129,n02111129_2623,,ImageNet database,,605,454,3,,,Leonberg,Unspecified,0,0,,203,152,430,363
,02111129,n02111129_2700,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,121,87,439,315
,02111129,n02111129_2703,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,117,81,499,332
,02111129,n02111129_2718,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,148,112,413,260
,02111129,n02111129_2739,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,267,52,418,319
,02111129,n02111129_2741,,ImageNet database,,600,512,3,,,Leonberg,Unspecified,0,0,,134,6,525,505
,02111129,n02111129_2743,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,142,110,436,269
,02111129,n02111129_2750,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,104,6,499,332
,02111129,n02111129_2751,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,124,159,321,310
,02111129,n02111129_2781,,ImageNet database,,450,351,3,,,Leonberg,Unspecified,0,0,,190,123,433,339
,02111129,n02111129_2785,,ImageNet database,,350,263,3,,,Leonberg,Unspecified,0,0,,95,114,342,245
,02111129,n02111129_2785,,ImageNet database,,350,263,3,,,Leonberg,Unspecified,0,0,,70,28,156,213
,02111129,n02111129_279,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,147,74,399,287
,02111129,n02111129_279,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,452,111,499,203
,02111129,n02111129_2881,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,78,39,434,303
,02111129,n02111129_2924,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,162,174,265,405
,02111129,n02111129_294,,ImageNet database,,452,301,3,,,Leonberg,Unspecified,0,0,,1,67,416,294
,02111129,n02111129_2949,,ImageNet database,,600,450,3,,,Leonberg,Unspecified,0,0,,181,104,458,313
,02111129,n02111129_2954,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,67,331,488
,02111129,n02111129_2974,,ImageNet database,,320,225,3,,,Leonberg,Unspecified,0,0,,59,31,238,224
,02111129,n02111129_2977,,ImageNet database,,289,420,3,,,Leonberg,Unspecified,0,0,,55,64,210,347
,02111129,n02111129_3028,,ImageNet database,,285,393,3,,,Leonberg,Unspecified,0,0,,0,7,269,392
,02111129,n02111129_3045,,ImageNet database,,334,500,3,,,Leonberg,Unspecified,0,0,,0,11,288,498
,02111129,n02111129_306,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,181,236,331,467
,02111129,n02111129_306,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,47,274,171,446
,02111129,n02111129_3087,,ImageNet database,,489,371,3,,,Leonberg,Unspecified,0,0,,19,21,475,350
,02111129,n02111129_314,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,225,130,364,213
,02111129,n02111129_314,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,56,135,185,209
,02111129,n02111129_314,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,405,158,474,206
,02111129,n02111129_3180,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,138,157,363,275
,02111129,n02111129_324,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,116,331,488
,02111129,n02111129_3301,,ImageNet database,,605,454,3,,,Leonberg,Unspecified,0,0,,33,119,417,445
,02111129,n02111129_3359,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,16,117,254,476
,02111129,n02111129_3367,,ImageNet database,,240,194,3,,,Leonberg,Unspecified,0,0,,66,19,184,193
,02111129,n02111129_3388,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,15,21,329,291
,02111129,n02111129_3461,,ImageNet database,,332,500,3,,,Leonberg,Unspecified,0,0,,55,345,151,431
,02111129,n02111129_3498,,ImageNet database,,250,260,3,,,Leonberg,Unspecified,0,0,,0,21,249,259
,02111129,n02111129_3499,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,62,302,491
,02111129,n02111129_3541,,ImageNet database,,500,401,3,,,Leonberg,Unspecified,0,0,,0,0,497,399
,02111129,n02111129_3573,,ImageNet database,,201,157,3,,,Leonberg,Unspecified,0,0,,18,15,183,146
,02111129,n02111129_3576,,ImageNet database,,400,299,3,,,Leonberg,Unspecified,0,0,,103,71,326,265
,02111129,n02111129_3576,,ImageNet database,,400,299,3,,,Leonberg,Unspecified,0,0,,19,96,64,131
,02111129,n02111129_3595,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,10,67,499,332
,02111129,n02111129_367,,ImageNet database,,600,449,3,,,Leonberg,Unspecified,0,0,,56,37,434,445
,02111129,n02111129_3675,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,254,134,460,304
,02111129,n02111129_3675,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,0,99,227,293
,02111129,n02111129_372,,ImageNet database,,605,454,3,,,Leonberg,Unspecified,0,0,,122,86,367,392
,02111129,n02111129_3770,,ImageNet database,,239,320,3,,,Leonberg,Unspecified,0,0,,0,59,205,318
,02111129,n02111129_3797,,ImageNet database,,432,504,3,,,Leonberg,Unspecified,0,0,,54,48,365,448
,02111129,n02111129_3799,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,52,98,275,408
,02111129,n02111129_38,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,146,81,405,291
,02111129,n02111129_3811,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,17,222,252,445
,02111129,n02111129_3828,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,161,120,320,403
,02111129,n02111129_3828,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,123,165,405
,02111129,n02111129_3884,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,197,33,451,285
,02111129,n02111129_3891,,ImageNet database,,500,375,3,,,Leonberg,Unspecified,0,0,,67,6,481,312
,02111129,n02111129_3892,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,78,82,316,427
,02111129,n02111129_390,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,44,49,369,311
,02111129,n02111129_3917,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,43,74,426,239
,02111129,n02111129_3966,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,88,36,473,299
,02111129,n02111129_4001,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,65,95,324,265
,02111129,n02111129_4017,,ImageNet database,,334,500,3,,,Leonberg,Unspecified,0,0,,41,33,332,486
,02111129,n02111129_4048,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,239,54,370,256
,02111129,n02111129_4069,,ImageNet database,,591,394,3,,,Leonberg,Unspecified,0,0,,98,46,486,359
,02111129,n02111129_4135,,ImageNet database,,500,375,3,,,Leonberg,Unspecified,0,0,,10,161,439,374
,02111129,n02111129_4143,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,117,60,469,299
,02111129,n02111129_4149,,ImageNet database,,414,440,3,,,Leonberg,Unspecified,0,0,,81,26,412,428
,02111129,n02111129_4246,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,2,67,331,498
,02111129,n02111129_426,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,22,60,425,241
,02111129,n02111129_4285,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,74,88,386,328
,02111129,n02111129_4305,,ImageNet database,,450,350,3,,,Leonberg,Unspecified,0,0,,28,20,410,324
,02111129,n02111129_4366,,ImageNet database,,480,360,3,,,Leonberg,Unspecified,0,0,,83,20,428,354
,02111129,n02111129_4400,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,71,110,321,258
,02111129,n02111129_4400,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,289,98,499,242
,02111129,n02111129_4423,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,83,58,331,481
,02111129,n02111129_4435,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,87,93,294,446
,02111129,n02111129_4442,,ImageNet database,,800,600,3,,,Leonberg,Unspecified,0,0,,0,1,798,598
,02111129,n02111129_4453,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,46,95,331,438
,02111129,n02111129_4467,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,131,240,331,462
,02111129,n02111129_4477,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,249,112,462,238
,02111129,n02111129_4533,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,39,113,292,261
,02111129,n02111129_4533,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,259,94,499,243
,02111129,n02111129_454,,ImageNet database,,267,200,3,,,Leonberg,Unspecified,0,0,,47,34,231,169
,02111129,n02111129_4584,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,249,148,401,260
,02111129,n02111129_4584,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,175,140,282,247
,02111129,n02111129_4584,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,453,161,499,234
,02111129,n02111129_4608,,ImageNet database,,326,400,3,,,Leonberg,Unspecified,0,0,,8,13,295,391
,02111129,n02111129_4618,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,128,87,379,270
,02111129,n02111129_4677,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,140,0,407,325
,02111129,n02111129_4682,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,169,111,329,412
,02111129,n02111129_4682,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,22,115,194,403
,02111129,n02111129_4698,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,98,39,478,296
,02111129,n02111129_4716,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,88,63,386,326
,02111129,n02111129_4716,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,386,117,499,330
,02111129,n02111129_4725,,ImageNet database,,320,271,3,,,Leonberg,Unspecified,0,0,,31,5,303,267
,02111129,n02111129_4742,,ImageNet database,,600,450,3,,,Leonberg,Unspecified,0,0,,90,14,598,405
,02111129,n02111129_4775,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,47,82,237,426
,02111129,n02111129_4779,,ImageNet database,,400,334,3,,,Leonberg,Unspecified,0,0,,54,6,346,332
,02111129,n02111129_4792,,ImageNet database,,452,302,3,,,Leonberg,Unspecified,0,0,,13,20,342,288
,02111129,n02111129_4801,,ImageNet database,,250,250,3,,,Leonberg,Unspecified,0,0,,74,15,167,242
,02111129,n02111129_4850,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,78,43,302,430
,02111129,n02111129_4878,,ImageNet database,,650,495,3,,,Leonberg,Unspecified,0,0,,252,159,461,473
,02111129,n02111129_489,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,90,287,199,420
,02111129,n02111129_489,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,282,295,331,407
,02111129,n02111129_4903,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,0,66,331,465
,02111129,n02111129_4958,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,81,67,414,313
,02111129,n02111129_4981,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,83,74,253,330
,02111129,n02111129_513,,ImageNet database,,500,350,3,,,Leonberg,Unspecified,0,0,,92,19,440,343
,02111129,n02111129_5144,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,160,63,324,284
,02111129,n02111129_5156,,ImageNet database,,400,329,3,,,Leonberg,Unspecified,0,0,,139,160,278,274
,02111129,n02111129_5163,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,115,123,283,272
,02111129,n02111129_5237,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,51,62,499,312
,02111129,n02111129_5250,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,85,90,276,426
,02111129,n02111129_5256,,ImageNet database,,400,300,3,,,Leonberg,Unspecified,0,0,,69,70,325,279
,02111129,n02111129_5262,,ImageNet database,,400,356,3,,,Leonberg,Unspecified,0,0,,26,66,341,321
,02111129,n02111129_5300,,ImageNet database,,500,375,3,,,Leonberg,Unspecified,0,0,,204,182,433,374
,02111129,n02111129_5303,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,25,117,167,402
,02111129,n02111129_5303,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,167,120,331,411
,02111129,n02111129_545,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,83,183,142,292
,02111129,n02111129_545,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,355,171,412,266
,02111129,n02111129_547,,ImageNet database,,420,261,3,,,Leonberg,Unspecified,0,0,,238,120,403,258
,02111129,n02111129_547,,ImageNet database,,420,261,3,,,Leonberg,Unspecified,0,0,,12,119,187,256
,02111129,n02111129_571,,ImageNet database,,334,500,3,,,Leonberg,Unspecified,0,0,,40,28,332,483
,02111129,n02111129_593,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,74,48,416,304
,02111129,n02111129_605,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,106,232,324,465
,02111129,n02111129_638,,ImageNet database,,500,334,3,,,Leonberg,Unspecified,0,0,,7,29,474,323
,02111129,n02111129_646,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,101,107,282,284
,02111129,n02111129_646,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,399,114,499,272
,02111129,n02111129_650,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,162,111,452,279
,02111129,n02111129_658,,ImageNet database,,333,500,3,,,Leonberg,Unspecified,0,0,,122,247,331,465
,02111129,n02111129_686,,ImageNet database,,473,398,3,,,Leonberg,Unspecified,0,0,,34,47,403,372
,02111129,n02111129_710,,ImageNet database,,500,331,3,,,Leonberg,Unspecified,0,0,,47,69,399,313
,02111129,n02111129_716,,ImageNet database,,600,450,3,,,Leonberg,Unspecified,0,0,,0,14,598,448
,02111129,n02111129_74,,ImageNet database,,300,411,3,,,Leonberg,Unspecified,0,0,,47,19,258,409
,02111129,n02111129_754,,ImageNet database,,450,363,3,,,Leonberg,Unspecified,0,0,,38,150,276,319
,02111129,n02111129_77,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,112,49,489,321
,02111129,n02111129_774,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,223,70,357,249
,02111129,n02111129_796,,ImageNet database,,240,283,3,,,Leonberg,Unspecified,0,0,,3,108,165,262
,02111129,n02111129_819,,ImageNet database,,323,431,3,,,Leonberg,Unspecified,0,0,,0,109,238,387
,02111129,n02111129_844,,ImageNet database,,600,710,3,,,Leonberg,Unspecified,0,0,,24,12,580,695
,02111129,n02111129_856,,ImageNet database,,700,474,3,,,Leonberg,Unspecified,0,0,,97,40,625,463
,02111129,n02111129_861,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,95,122,391,315
,02111129,n02111129_892,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,157,116,307,269
,02111129,n02111129_892,,ImageNet database,,500,333,3,,,Leonberg,Unspecified,0,0,,0,112,135,278
,02111129,n02111129_970,,ImageNet database,,300,225,3,,,Leonberg,Unspecified,0,0,,126,20,248,206
,02111129,n02111129_974,,ImageNet database,,650,489,3,,,Leonberg,Unspecified,0,0,,230,232,460,455
,02111129,n02111129_976,,ImageNet database,,334,500,3,,,Leonberg,Unspecified,0,0,,32,32,332,476
,02111129,n02111129_990,,ImageNet database,,200,301,3,,,Leonberg,Unspecified,0,0,,0,53,177,300
,02111277,n02111277_1008,,ImageNet database,,500,375,3,,,Newfoundland,Unspecified,0,0,,275,151,366,321
,02111277,n02111277_10160,,ImageNet database,,333,500,3,,,Newfoundland,Unspecified,0,0,,70,57,299,472
,02111277,n02111277_1018,,ImageNet database,,395,500,3,,,Newfoundland,Unspecified,0,0,,35,8,370,491
,02111277,n02111277_1023,,ImageNet database,,344,456,3,,,Newfoundland,Unspecified,0,0,,84,32,286,420
,02111277,n02111277_10237,,ImageNet database,,500,333,3,,,Newfoundland,Unspecified,0,0,,215,113,319,220
,02111277,n02111277_1029,,ImageNet database,,500,375,3,,,Newfoundland,Unspecified,0,0,,74,75,436,286
,02111277,n02111277_10333,,ImageNet database,,364,500,3,,,Newfoundland,Unspecified,0,0,,0,63,313,498
,02111277,n02111277_1040,,ImageNet database,,500,375,3,,,Newfoundland,Unspecified,0,0,,162,14,450,374
,02111277,n02111277_10573,,ImageNet database,,375,500,3,,,Newfoundland,Unspecified,0,0,,0,46,356,476
,02111277,n02111277_10578,,ImageNet database,,400,400,3,,,Newfoundland,Unspecified,0,0,,75,85,366,291
,02111277,n02111277_10769,,ImageNet database,,500,307,3,,,Newfoundland,Unspecified,0,0,,134,73,410,292
,02111277,n02111277_110,,ImageNet database,,333,500,3,,,Newfoundland,Unspecified,0,0,,0,126,330,498
,02111277,n02111277_11106,,ImageNet database,,375,500,3,,,Newfoundland,Unspecified,0,0,,28,221,373,497
,02111277,n02111277_11433,,ImageNet database,,375,500,3,,,Newfoundland,Unspecified,0,0,,105,168,333,358
