path,dclass,category
DogsImages\redbone\sample_3421.jpg,redbone,109
DogsImages\redbone\sample_3422.jpg,redbone,109
DogsImages\redbone\sample_3423.jpg,redbone,109
DogsImages\redbone\sample_3424.jpg,redbone,109
DogsImages\redbone\sample_3425.jpg,redbone,109
DogsImages\redbone\sample_3426.jpg,redbone,109
DogsImages\redbone\sample_3427.jpg,redbone,109
DogsImages\redbone\sample_3428.jpg,redbone,109
DogsImages\redbone\sample_3429.jpg,redbone,109
DogsImages\redbone\sample_3430.jpg,redbone,109
DogsImages\redbone\sample_3431.jpg,redbone,109
DogsImages\redbone\sample_3432.jpg,redbone,109
DogsImages\redbone\sample_3433.jpg,redbone,109
DogsImages\redbone\sample_3434.jpg,redbone,109
DogsImages\redbone\sample_3435.jpg,redbone,109
DogsImages\redbone\sample_3436.jpg,redbone,109
DogsImages\redbone\sample_3437.jpg,redbone,109
DogsImages\redbone\sample_3438.jpg,redbone,109
DogsImages\redbone\sample_3439.jpg,redbone,109
DogsImages\redbone\sample_3440.jpg,redbone,109
DogsImages\redbone\sample_3441.jpg,redbone,109
DogsImages\redbone\sample_3442.jpg,redbone,109
DogsImages\redbone\sample_3443.jpg,redbone,109
DogsImages\redbone\sample_3444.jpg,redbone,109
DogsImages\redbone\sample_3445.jpg,redbone,109
DogsImages\redbone\sample_3446.jpg,redbone,109
DogsImages\redbone\sample_3447.jpg,redbone,109
DogsImages\redbone\sample_3448.jpg,redbone,109
DogsImages\redbone\sample_3449.jpg,redbone,109
DogsImages\redbone\sample_3450.jpg,redbone,109
DogsImages\redbone\sample_3451.jpg,redbone,109
DogsImages\redbone\sample_3452.jpg,redbone,109
DogsImages\redbone\sample_3453.jpg,redbone,109
DogsImages\redbone\sample_3454.jpg,redbone,109
DogsImages\redbone\sample_3455.jpg,redbone,109
DogsImages\redbone\sample_3456.jpg,redbone,109
DogsImages\redbone\sample_3457.jpg,redbone,109
DogsImages\redbone\sample_3458.jpg,redbone,109
DogsImages\redbone\sample_3459.jpg,redbone,109
DogsImages\redbone\sample_3460.jpg,redbone,109
DogsImages\redbone\sample_3461.jpg,redbone,109
DogsImages\redbone\sample_3462.jpg,redbone,109
DogsImages\redbone\sample_3463.jpg,redbone,109
DogsImages\redbone\sample_3464.jpg,redbone,109
DogsImages\redbone\sample_3465.jpg,redbone,109
DogsImages\redbone\sample_3466.jpg,redbone,109
DogsImages\redbone\sample_3467.jpg,redbone,109
DogsImages\redbone\sample_3468.jpg,redbone,109
DogsImages\redbone\sample_3469.jpg,redbone,109
DogsImages\redbone\sample_3470.jpg,redbone,109
DogsImages\redbone\sample_3471.jpg,redbone,109
DogsImages\redbone\sample_3472.jpg,redbone,109
DogsImages\redbone\sample_3473.jpg,redbone,109
DogsImages\redbone\sample_3474.jpg,redbone,109
DogsImages\redbone\sample_3475.jpg,redbone,109
DogsImages\redbone\sample_3476.jpg,redbone,109
DogsImages\redbone\sample_3477.jpg,redbone,109
DogsImages\redbone\sample_3478.jpg,redbone,109
DogsImages\redbone\sample_3479.jpg,redbone,109
DogsImages\redbone\sample_3480.jpg,redbone,109
DogsImages\redbone\sample_3481.jpg,redbone,109
DogsImages\redbone\sample_3482.jpg,redbone,109
DogsImages\redbone\sample_3483.jpg,redbone,109
DogsImages\redbone\sample_3484.jpg,redbone,109
DogsImages\redbone\sample_3485.jpg,redbone,109
DogsImages\redbone\sample_3486.jpg,redbone,109
DogsImages\redbone\sample_3487.jpg,redbone,109
DogsImages\redbone\sample_3488.jpg,redbone,109
DogsImages\redbone\sample_3489.jpg,redbone,109
DogsImages\redbone\sample_3490.jpg,redbone,109
DogsImages\redbone\sample_3491.jpg,redbone,109
DogsImages\redbone\sample_3492.jpg,redbone,109
DogsImages\redbone\sample_3493.jpg,redbone,109
DogsImages\redbone\sample_3494.jpg,redbone,109
DogsImages\redbone\sample_3495.jpg,redbone,109
DogsImages\redbone\sample_3496.jpg,redbone,109
DogsImages\redbone\sample_3497.jpg,redbone,109
DogsImages\redbone\sample_3498.jpg,redbone,109
DogsImages\redbone\sample_3499.jpg,redbone,109
DogsImages\redbone\sample_3500.jpg,redbone,109
DogsImages\redbone\sample_3501.jpg,redbone,109
DogsImages\redbone\sample_3502.jpg,redbone,109
DogsImages\redbone\sample_3503.jpg,redbone,109
DogsImages\Rhodesian_ridgeback\sample_1598.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1599.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1600.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1601.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1602.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1603.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1604.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1605.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1606.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1607.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1608.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1609.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1610.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1611.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1612.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1613.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1614.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1615.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1616.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1617.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1618.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1619.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1620.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1621.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1622.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1623.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1624.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1625.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1626.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1627.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1628.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1629.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1630.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1631.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1632.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1633.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1634.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1635.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1636.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1637.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1638.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1639.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1640.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1641.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1642.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1643.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1644.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1645.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1646.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1647.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1648.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1649.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1650.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1651.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1652.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1653.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1654.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1655.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1656.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1657.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1658.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1659.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1660.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1661.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1662.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1663.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1664.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1665.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1666.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1667.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1668.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1669.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1670.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1671.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1672.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1673.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1674.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1675.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1676.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1677.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1678.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1679.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1680.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1681.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1682.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1683.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1684.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1685.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1686.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1687.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1688.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1689.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1690.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1691.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1692.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1693.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1694.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1695.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1696.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1697.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1698.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1699.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1700.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1701.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1702.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1703.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1704.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1705.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1706.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1707.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1708.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1709.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1710.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1711.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1712.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1713.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1714.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1715.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1716.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1717.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1718.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1719.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1720.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1721.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1722.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1723.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1724.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1725.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1726.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1727.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1728.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1729.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1730.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1731.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1732.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1733.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1734.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1735.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1736.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1737.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1738.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1739.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1740.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1741.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1742.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1743.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1744.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1745.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1746.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1747.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1748.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1749.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1750.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1751.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1752.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1753.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1754.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1755.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1756.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1757.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1758.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1759.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1760.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1761.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1762.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1763.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1764.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1765.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1766.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1767.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1768.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1769.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1770.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1771.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1772.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1773.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1774.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1775.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1776.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1777.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1778.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1779.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1780.jpg,Rhodesian_ridgeback,54
DogsImages\Rhodesian_ridgeback\sample_1781.jpg,Rhodesian_ridgeback,54
DogsImages\Rottweiler\sample_15197.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15198.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15199.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15200.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15201.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15202.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15203.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15204.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15205.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15206.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15207.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15208.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15209.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15210.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15211.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15212.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15213.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15214.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15215.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15216.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15217.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15218.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15219.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15220.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15221.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15222.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15223.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15224.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15225.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15226.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15227.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15228.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15229.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15230.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15231.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15232.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15233.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15234.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15235.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15236.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15237.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15238.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15239.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15240.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15241.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15242.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15243.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15244.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15245.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15246.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15247.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15248.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15249.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15250.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15251.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15252.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15253.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15254.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15255.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15256.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15257.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15258.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15259.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15260.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15261.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15262.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15263.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15264.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15265.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15266.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15267.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15268.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15269.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15270.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15271.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15272.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15273.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15274.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15275.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15276.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15277.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15278.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15279.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15280.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15281.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15282.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15283.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15284.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15285.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15286.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15287.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15288.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15289.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15290.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15291.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15292.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15293.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15294.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15295.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15296.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15297.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15298.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15299.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15300.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15301.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15302.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15303.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15304.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15305.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15306.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15307.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15308.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15309.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15310.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15311.jpg,Rottweiler,55
DogsImages\Rottweiler\sample_15312.jpg,Rottweiler,55
